iso3,country,region,income_2022,best_four_pathway_screen,ad_screen_avoided_ch4_tpy,ad_screen_avoided_grid_tco2e,ad_screen_process_tco2e,bio_cng_screen_avoided_ch4_tpy,bio_cng_screen_avoided_diesel_tco2e,bio_cng_screen_upgrading_electricity_tco2e,bio_cng_screen_process_tco2e,compost_screen_avoided_ch4_tpy,compost_screen_process_tco2e,prevention_screen_avoided_ch4_tpy,prevention_screen_avoided_upstream_tco2e,scenario,adjusted_first_pass_ch4_total_tpy,methane_adjustment_ratio,first_pass_ch4_total_tpy,ad_capture_sens_net_gwp100_benefit_tco2e,bio_cng_capture_sens_net_gwp100_benefit_tco2e,compost_capture_sens_net_gwp100_benefit_tco2e,prevention_capture_sens_net_gwp100_benefit_tco2e,best_pathway_landfill_capture_sensitivity
SGP,Singapore,E. Asia & Pacific,HIC,AD-bio-CNG,214.53151450961332,479.3971527591567,371.93502013028336,214.53151450961332,816.8556395439213,113.59916559994237,371.93502013028336,214.53151450961332,170.34943342800267,84.33951706785085,2952.390708070343,moderate_capture,362.0219307349725,0.675,536.3287862740333,4046.2607390253743,4270.120060210196,3768.449172968498,4500.864241436085,Prevention
SLB,Solomon Islands,E. Asia & Pacific,LMIC,Prevention,1769.9944056261725,6910.180131195879,4247.938152369005,1769.9944056261725,9329.458234346775,1637.453815758313,4247.938152369005,1769.9944056261725,1945.5921554248328,884.9972028130862,42885.94023713812,moderate_capture,4247.676426608326,0.9599299100848,4424.986014065431,48876.961500325466,49658.78578771805,44269.12736607376,65993.29999788741,Prevention
TWN,"Taiwan, China",E. Asia & Pacific,HIC,AD-bio-CNG,965.4639779599856,2562.903666769691,1568.4360767597918,965.4639779599856,3444.649697456824,607.3121552399721,1568.4360767597918,965.4639779599856,718.3571930131234,396.2453525762223,12997.555390109068,moderate_capture,1402.1426842432138,0.5809197303066348,2413.6599448999636,16249.779994576069,16524.21387002323,14536.955211553044,19258.63480933342,Prevention
THA,Thailand,E. Asia & Pacific,UMIC,Prevention,116234.8077439388,478451.8608107861,334054.29997584823,116234.8077439388,733660.785030634,113375.16682154912,334054.29997584823,116234.8077439388,152999.7382745526,57223.2899662468,3320629.599131192,moderate_capture,290587.01935984707,1.0,290587.01935984707,3305984.331470073,3447818.088868372,3008587.032360583,4877103.086213104,Prevention
TLS,Timor-Leste,E. Asia & Pacific,LMIC,Prevention,1416.2802695809744,5976.840762552912,3507.134831563368,1416.2802695809744,7702.482183043564,1416.2873509823226,3507.134831563368,1416.2802695809744,1606.297872416422,708.1401347904872,35407.00673952437,moderate_capture,3540.700673952436,1.0,3540.700673952436,40992.52926359205,41301.88333310037,36916.52546018608,54668.41840582562,Prevention
TON,Tonga,E. Asia & Pacific,UMIC,Prevention,48.37288130102747,159.28752439360483,99.69960437936686,48.37288130102747,218.96347396665237,37.74517590988831,99.69960437936686,48.37288130102747,45.663275034096,24.186440650513735,1006.5380242636884,moderate_capture,88.24832278005324,0.7297338542302528,120.93220325256866,1019.7296718612175,1041.6604455243769,914.4784768128834,1486.608900187178,Prevention
TUV,Tuvalu,E. Asia & Pacific,UMIC,Prevention,6.012756403562522,,17.412267713110857,6.012756403562522,38.24138171694863,,17.412267713110857,6.012756403562522,7.974968150582144,3.0063782017812617,175.7891583522883,moderate_capture,15.031891008906303,1.0,15.031891008906303,,,155.57200602631843,257.5626454407386,Prevention
VUT,Vanuatu,E. Asia & Pacific,LMIC,Prevention,117.61280608687612,558.3768998374871,436.8668875693969,117.61280608687612,959.4610927361996,132.31440684773565,436.8668875693969,117.61280608687612,200.0887863552979,58.80640304343806,4410.480228257854,moderate_capture,294.0320152171903,1.0,294.0320152171903,3320.5783378311203,3589.3481238820964,2998.979539207732,6010.014391039369,Prevention
VNM,Viet Nam,E. Asia & Pacific,LMIC,Prevention,102798.79228690696,264223.8430733689,248820.83763003245,102798.79228690696,546468.3169198172,62611.152218970914,248820.83763003245,102798.79228690696,113962.08052823236,51399.39614345349,2512022.3481608895,moderate_capture,182840.1687334106,0.7114487034949267,256996.98071726743,2004704.0412628432,2224337.362890321,1875338.9552912747,3506672.866070643,Prevention
ALB,Albania,Eur. & Cent. Asia,UMIC,Prevention,4060.162963750824,649.7555484375337,10421.491679717135,4060.162963750824,22888.01481520903,153.9677232574613,10421.491679717135,4060.162963750824,4773.132689932231,2030.081481875412,105212.32968256203,moderate_capture,7939.349680846646,0.7821705435697277,10150.40740937706,76608.38839633191,98692.67993984594,81606.99183767928,148402.3919463678,Prevention
AND,Andorra,Eur. & Cent. Asia,HIC,Prevention,2.468057006882956,,6.111649566144264,2.468057006882956,13.422601112614668,,6.111649566144264,2.468057006882956,2.799187988639752,1.2340285034414782,61.70142517207391,moderate_capture,4.720159025663653,0.7650000000000001,6.170142517207389,,,48.5561422105808,87.37909027168419,Prevention
ARM,Armenia,Eur. & Cent. Asia,UMIC,Prevention,2919.204177304001,5447.684578137827,8846.772758865623,2919.204177304001,19429.56653372293,1290.8971589971768,8846.772758865623,2919.204177304001,4051.8979003675217,1198.9588585355718,73365.42330360001,moderate_capture,7298.010443260002,1.0,7298.010443260002,76003.26544194102,88694.25023852896,75350.45572230131,105977.10425576757,Prevention
AUT,Austria,Eur. & Cent. Asia,HIC,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,moderate_capture,,,,,,,,
AZE,Azerbaijan,Eur. & Cent. Asia,UMIC,Prevention,16084.495403985162,78135.9411260094,45526.85694668526,16084.495403985162,99987.54576695274,18515.290848504836,45526.85694668526,16084.495403985162,20851.691469947986,8042.247701992581,459625.8222618953,moderate_capture,33464.72900674813,0.8322232850016985,40211.2385099629,396705.33577274386,400041.6495651824,343244.5601234717,641673.9480586052,Prevention
BLR,Belarus,Eur. & Cent. Asia,UMIC,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,moderate_capture,,,,,,,,
BEL,Belgium,Eur. & Cent. Asia,HIC,Prevention,480.76246743039064,377.2541212444422,1058.675612339102,480.76246743039064,2325.0973895490893,89.39509370435985,1058.675612339102,480.76246743039064,484.8825224439412,226.01361974600965,10049.251396263931,moderate_capture,1048.175668575983,0.8720944246570146,1201.9061685759766,10722.729783012037,12581.177957612324,10919.268751662756,15410.51331707957,Prevention
BIH,Bosnia and Herzegovina,Eur. & Cent. Asia,UMIC,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,moderate_capture,,,,,,,,
BGR,Bulgaria,Eur. & Cent. Asia,UMIC,AD-bio-CNG,7174.2938551184725,18176.13314599358,14927.437110803448,7174.2938551184725,32784.11692350396,4307.062625079153,14927.437110803448,7174.2938551184725,6836.894394797173,1540.9926235936127,64740.10441913512,moderate_capture,14107.118786390149,0.7865369928400956,17935.73463779618,156734.14843111497,167035.0695835462,146648.55800112765,97707.80197201755,AD-bio-CNG
CHI,Channel Islands,Eur. & Cent. Asia,HIC,,,,0.0,,0.0,,0.0,,0.0,,,moderate_capture,,,,,,,,
HRV,Croatia,Eur. & Cent. Asia,HIC,AD-bio-CNG,8098.041949567804,7668.947079950136,12261.08656939697,8098.041949567804,26928.19220852032,1817.253157008471,12261.08656939697,8098.041949567804,5615.682947996768,3427.9451136774323,104797.16711197606,moderate_capture,10298.678075299837,0.5086996653974845,20245.10487391951,107457.47796981539,124899.4699413771,106433.93451126546,152228.37839131537,Prevention
CYP,Cyprus,Eur. & Cent. Asia,HIC,Prevention,2543.536236076469,8938.079124036653,6298.558781396159,2543.536236076469,13833.097135569857,2117.9899060996954,6298.558781396159,2543.536236076469,2884.794014416728,1271.7681180382344,63588.40590191171,moderate_capture,5292.848745158686,0.8323606591621701,6358.840590191172,60225.71468996699,63002.74279540051,54701.400332909776,92381.50307557496,Prevention
CZE,Czech Republic,Eur. & Cent. Asia,HIC,Prevention,19898.94511122862,36909.05768407738,29565.45466736126,19898.94511122862,64932.60132443176,8746.063951067648,29565.45466736126,19898.94511122862,13541.232148191071,9949.47255561431,298484.1766684293,moderate_capture,22386.313250132196,0.45,49747.36277807155,250906.6911781544,270184.17086744116,230021.85601324722,420265.7207491484,Prevention
DNK,Denmark,Eur. & Cent. Asia,HIC,AD-bio-CNG,549.3593351784721,363.4793333711808,698.245787368125,549.3593351784721,1533.5098292159953,86.13098502179358,698.245787368125,549.3593351784721,319.80256720645656,135.44329023413917,3475.9703025490526,moderate_capture,618.0292520757811,0.45,1373.3983379461802,6389.391808587553,7473.291319410574,6404.355695378041,5133.796175014916,AD-bio-CNG
EST,Estonia,Eur. & Cent. Asia,HIC,Prevention,282.55135135135197,872.2916440891764,699.6819113513529,282.55135135135197,1536.6638908431391,206.70044108108152,699.6819113513529,282.55135135135197,320.4603243243251,141.27567567567598,7063.7837837838,moderate_capture,540.3794594594606,0.7649999999999999,706.3783783783799,6051.938251656755,6509.610057329635,5558.8681945946055,10003.448043243265,Prevention
FRO,Faroe Islands,Eur. & Cent. Asia,HIC,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,moderate_capture,,,,,,,,
FIN,Finland,Eur. & Cent. Asia,HIC,AD-bio-CNG,69.69682121506506,33.731598688704,101.527921559029,69.69682121506506,222.9788828909288,7.993125205968784,101.527921559029,69.69682121506506,46.50066000411854,32.76197182672346,963.6277628048928,moderate_capture,78.40892386694819,0.45,174.24205303766263,785.2927688020714,966.5469277983275,806.5884316682777,1364.634297963988,Prevention
FRA,France,Eur. & Cent. Asia,HIC,AD-bio-CNG,48133.1134610945,14085.383858791462,70147.82135950137,48133.1134610945,154060.8987536496,3337.7082953128647,70147.82135950137,48133.1134610945,32128.304617871203,20541.30225141017,604456.3611175254,moderate_capture,57006.132879242745,0.47373734030581854,120332.78365273624,564164.2882254513,700802.0948249965,588098.42110829,869144.5086615519,Prevention
GEO,Georgia,Eur. & Cent. Asia,UMIC,Prevention,8316.419755687482,7019.83907369686,16441.83806765668,8316.419755687482,36110.09295475522,1663.438876989875,16441.83806765668,8316.419755687482,7530.50303883507,4158.209877843741,165991.9846914417,moderate_capture,14469.85328952235,0.6959655098999361,20791.049389218704,148010.0047960434,175436.81980011187,149901.50075116812,244707.9865864433,Prevention
DEU,Germany,Eur. & Cent. Asia,HIC,Prevention,4911.395222895808,7829.752966100372,7297.252794274133,4911.395222895808,16026.461009486233,1855.3581277724577,7297.252794274133,4911.395222895808,3342.204449180597,2455.6976114479044,73670.92834343713,moderate_capture,5525.319625757784,0.45,12278.48805723952,60647.97770007093,66989.32761568433,56773.27307906409,103728.66710755948,Prevention
GIB,Gibraltar,Eur. & Cent. Asia,HIC,,,,,,,,,,,,,moderate_capture,,,,,,,,
GRC,Greece,Eur. & Cent. Asia,HIC,Prevention,21724.495255225014,51818.36224225302,53796.36760051371,21724.495255225014,118149.3107211701,12279.010585682008,53796.36760051371,21724.495255225014,24639.198368634377,10862.247627612507,543112.3813806254,moderate_capture,41548.09717561784,0.7650000000000001,54311.23813806253,450065.2919124615,504117.2298056965,427404.0989020878,769134.0300159865,Prevention
GRL,Greenland,Eur. & Cent. Asia,HIC,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,moderate_capture,,,,,,,,
HUN,Hungary,Eur. & Cent. Asia,HIC,AD-bio-CNG,7322.7425465199985,6366.23075707507,10879.984420768486,7322.7425465199985,23894.971302088263,1508.5581920085854,10879.984420768486,7322.7425465199985,4983.1263029068605,3661.371273259999,109841.1381978,moderate_capture,8238.085364834998,0.45000000000000007,18306.856366299995,85116.61510571139,101136.797458716,84647.24246649793,154656.32258250238,Prevention
ISL,Iceland,Eur. & Cent. Asia,HIC,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,moderate_capture,,,,,,,,
IRL,Ireland,Eur. & Cent. Asia,HIC,AD-bio-CNG,3683.758192863256,4088.832694593847,4830.06701451454,3683.758192863256,10607.948342157277,968.9001691192314,4830.06701451454,3683.758192863256,2212.2121736577046,982.335518096868,26006.902849759925,moderate_capture,4294.366501515008,0.46630275676994404,9209.39548215814,45981.4732165626,51531.68869500679,44510.49536282559,38466.291526155466,AD-bio-CNG
IMN,Isle of Man,Eur. & Cent. Asia,HIC,,,,0.0,,0.0,,0.0,,0.0,,,moderate_capture,,,,,,,,
ITA,Italy,Eur. & Cent. Asia,HIC,Prevention,37723.865620939185,64038.29297569434,66301.52288233305,37723.865620939185,145613.53447656817,15174.676375556712,66301.52288233305,37723.865620939185,30366.66688300263,18861.932810469592,669360.7689126222,moderate_capture,56670.981705855054,0.6009032295396471,94309.66405234796,614317.0510530643,680717.6161783815,586213.6140767004,977650.9093924738,Prevention
KAZ,Kazakhstan,Eur. & Cent. Asia,UMIC,Prevention,12857.588721007372,67635.91156729012,31839.246949830565,12857.588721007372,69926.37698028663,16027.177204566511,31839.246949830565,12857.588721007372,14582.648541075863,6428.794360503686,321439.7180251844,moderate_capture,26312.017455806053,0.8185677120879178,32143.97180251843,322071.41453662945,308334.70274505945,271692.101378094,464577.0929847694,Prevention
XKX,Kosovo,Eur. & Cent. Asia,UMIC,Prevention,2459.5200000000004,14712.901606120657,6090.509376000003,2459.5200000000004,13376.17234789571,3486.4064928000025,6090.509376000003,2459.5200000000004,2789.5056000000013,1229.7600000000002,61488.00000000002,moderate_capture,4703.832,0.7649999999999999,6148.800000000001,59800.08439012067,54976.94863909572,48388.18656,87076.84608000002,Prevention
KGZ,Kyrgyz Republic,Eur. & Cent. Asia,LMIC,Prevention,6264.571588149887,7074.886495385053,18841.650150286117,6264.571588149887,41380.637344081166,1676.4830536943389,18841.650150286117,6264.571588149887,8629.637582461535,3132.2857940749436,190219.78506528,moderate_capture,13560.4514443287,0.8658502024291499,15661.428970374716,135770.94805939522,168400.21585439699,138908.07413183476,263988.64092242817,Prevention
LVA,Latvia,Eur. & Cent. Asia,HIC,AD-bio-CNG,3026.7325104471383,1555.4702918802957,4500.99823395329,3026.7325104471383,9885.23691502374,368.5881867593659,4500.99823395329,3026.7325104471383,2061.4958460910857,1513.3662552235692,45440.7607514567,moderate_capture,3410.5428747811047,0.45072273324572926,7566.831276117845,34161.17853554543,42122.35697192951,35045.210631527334,63994.113990265905,Prevention
LIE,Liechtenstein,Eur. & Cent. Asia,HIC,,,,,,,,,,,,,moderate_capture,,,,,,,,
LTU,Lithuania,Eur. & Cent. Asia,HIC,Prevention,783.9437232,858.530728360061,1858.7176193424964,783.9437232,4082.175346510071,203.43961957698724,1858.7176193424964,783.9437232,851.3086324776001,339.7389656257324,16264.496952000003,moderate_capture,1499.2923706200002,0.765,1959.859308,15312.114101363164,18332.319099936187,15460.992359868,23333.785348740243,Prevention
LUX,Luxembourg,Eur. & Cent. Asia,HIC,,,,,,,,,,,,,moderate_capture,,,,,,,,
MDA,Moldova,Eur. & Cent. Asia,UMIC,AD-bio-CNG,4305.234891391715,19972.13285240708,12070.463519175804,4305.234891391715,26509.539741899454,4732.647272155301,12070.463519175804,4305.234891391715,5528.375953909148,1402.033731078223,79369.2553033285,moderate_capture,9568.210714292054,0.8889838492597578,10763.087228479286,112003.80190472884,113808.56152206591,98573.7566175884,113270.93663417803,AD-bio-CNG
MCO,Monaco,Eur. & Cent. Asia,HIC,,,,,,,,,,,,,moderate_capture,,,,,,,,
MNE,Montenegro,Eur. & Cent. Asia,UMIC,Prevention,1501.46710381067,4393.436562270636,3555.554764392484,1501.46710381067,7808.823595002963,1041.0798744166937,3555.554764392484,1501.46710381067,1628.4746174864958,647.7830424450686,30973.328050628505,moderate_capture,2933.666085362182,0.7815465494826074,3753.667759526674,32756.1688066187,35130.47596493433,30289.81239125405,44743.94281513556,Prevention
NLD,Netherlands,Eur. & Cent. Asia,HIC,AD-bio-CNG,825.9999999999991,989.4007923015956,1188.6834311999985,825.9999999999991,2610.6247378050516,234.45092195999973,1188.6834311999985,825.9999999999991,544.4272199999994,372.7964601769909,10832.399999999989,moderate_capture,929.249999999999,0.45,2064.9999999999977,9910.957361101586,11297.730384645041,9565.81277999999,15395.428672566357,Prevention
MKD,North Macedonia,Eur. & Cent. Asia,UMIC,Prevention,4209.771129645883,18708.0992478424,11717.454655690048,4209.771129645883,25734.250335577024,4433.11866222846,11717.454655690048,4209.771129645883,5366.694862763718,2104.8855648229414,118295.99256643024,moderate_capture,8664.61785873606,0.8232863585118376,10524.427824114706,101261.68689520069,103854.71932070686,88904.34744028462,165431.5137179544,Prevention
NOR,Norway,Eur. & Cent. Asia,HIC,AD-bio-CNG,1062.3159296786278,108.88841585190936,1437.127070187662,1062.3159296786278,3156.264638949071,25.8024752818897,1437.127070187662,1062.3159296786278,658.2165403106139,374.5515241757912,10231.040208748076,moderate_capture,1195.1054208884561,0.45,2655.789824196569,11674.50832493065,14696.082072745923,12344.53043895579,14815.550864659761,Prevention
POL,Poland,Eur. & Cent. Asia,HIC,AD-electricity,36930.181907344704,97693.5637117726,52174.92951049703,36930.181907344704,114588.25629952004,23149.71471621907,52174.92951049703,36930.181907344704,23896.565798363972,15603.5417707933,445113.0822103966,moderate_capture,41546.454645762795,0.45000000000000007,92325.45476836176,497544.0607471748,491289.03861870314,428128.8607475352,636100.4334849066,Prevention
PRT,Portugal,Eur. & Cent. Asia,HIC,AD-bio-CNG,25595.569210479836,21818.404058600092,37877.07029842368,25595.569210479836,83186.83858226385,5170.1443813634005,37877.07029842368,25595.569210479836,17348.023488051604,12113.528055301556,361950.335930196,moderate_capture,29520.662942499293,0.46134020618556704,63988.92302619958,305126.14657456876,361324.4367168691,303836.7893263408,513956.38076435117,Prevention
ROU,Romania,Eur. & Cent. Asia,HIC,Prevention,30836.073896274316,58123.4770451905,76359.36978934408,30836.073896274316,167702.90095994872,13773.086586140404,76359.36978934408,30836.073896274316,34973.24714402445,15418.036948137158,770901.8474068579,moderate_capture,59063.00397559403,0.7661546560598969,77090.18474068579,624369.5905103094,720175.9278389271,607632.2361104386,1092204.5890340894,Prevention
RUS,Russian Federation,Eur. & Cent. Asia,UMIC,AD-bio-CNG,263837.61600000004,553052.5178590692,495841.633344,263837.61600000004,1088983.3239576076,131052.7277856,495841.633344,263837.61600000004,227099.7264,112130.98680000004,4254991.2,moderate_capture,458625.08999999997,0.6953141814319607,659594.04,5047051.863715069,5451929.942028007,4762741.2528,6375673.616160001,Prevention
SMR,San Marino,Eur. & Cent. Asia,HIC,,,,,,,,,,,,,moderate_capture,,,,,,,,
SRB,Serbia,Eur. & Cent. Asia,UMIC,Prevention,11338.278252037586,51007.351329765705,28076.978435520687,11338.278252037586,61663.56200707961,12086.831382237113,28076.978435520687,11338.278252037586,12859.497250852632,5669.139126018792,283456.9563009397,moderate_capture,21738.241884297393,0.7668974566007266,28345.695630093964,259442.44459540062,258011.8238904774,223652.57445030296,401712.99215151754,Prevention
